,title,Cumulative Worldwide Gross,Budget,Opening Weekend United States,rating,runtimes,votes,aspect ratio,ROI
735,The Haunted Mansion (2003),182290266.0,90000000.0,24278410.0,5.0,88,40005.0,2.39,102.54474
73,DragonHeart (1996),115267375.0,57000000.0,1238000.0,6.5,103,88671.0,2.39,102.22346491228069
1201,Sunshine Cleaning (2008),16174377.0,8000000.0,219190.0,6.8,91,68233.0,2.35,102.1797125
914,Fun with Dick and Jane (2005),202026112.0,100000000.0,21530160.0,6.1,90,129136.0,2.39,102.026112
380,Galaxy Quest (1999),90683916.0,45000000.0,7012630.0,7.3,102,142441.0,2.39,101.51981333333333
1616,Free Birds (2013),110387072.0,55000000.0,15805237.0,5.9,91,21673.0,1.85,100.70376727272728
1070,The Darjeeling Limited (2007),35076923.0,17500000.0,1761335.0,7.2,91,172178.0,2.40,100.43956
721,Intolerable Cruelty (2003),120217409.0,60000000.0,12525075.0,6.2,100,87726.0,1.85,100.36234833333333
537,Don't Say a Word (2001),100020092.0,50000000.0,17090474.0,6.3,113,47153.0,2.39,100.04018400000001
1713,The Book of Life (2014),99783556.0,50000000.0,17005218.0,7.3,95,61897.0,2.35,99.56711200000001
1338,Somewhere (2010),13936909.0,7000000.0,119086.0,6.3,97,41254.0,1.85,99.0987
829,Blade: Trinity (2004),128905366.0,65000000.0,16061271.0,5.9,113,160796.0,2.39,98.31594769230769
441,Space Cowboys (2000),128884132.0,65000000.0,18093776.0,6.4,130,71081.0,2.39,98.28327999999999
438,Nutty Professor II: The Klumps (2000),166339890.0,84000000.0,42518830.0,4.4,106,46958.0,1.85,98.02367857142858
1137,Step Brothers (2008),128107642.0,65000000.0,30940732.0,6.9,98,257288.0,2.35,97.08868000000001
1267,The Book of Eli (2010),157107755.0,80000000.0,38437553.0,6.9,118,282338.0,2.35,96.38469375
431,The Patriot (2000),215294342.0,110000000.0,22413710.0,7.2,165,245135.0,2.39,95.72212909090909
726,Tierra de osos (2003),250397798.0,128000000.0,291940.0,6.8,85,91453.0,1.66,95.6232796875
120,Army of Darkness (1992),21502976.0,11000000.0,4424000.0,7.5,81,156924.0,1.85,95.4816
1234,G-Force (2009),292817841.0,150000000.0,31706934.0,5.1,88,40899.0,1.85,95.211894
168,G.I. Jane (1997),97169156.0,50000000.0,11094241.0,5.9,125,70728.0,2.35,94.338312
642,Gangs of New York (2002),193772504.0,100000000.0,9496870.0,7.5,167,387464.0,2.35,93.772504
1870,Assassin's Creed (2016),240942515.0,125000000.0,10278225.0,5.7,115,175745.0,2.35,92.754012
1337,The Next Three Days (2010),67448651.0,35000000.0,6542779.0,7.4,133,174640.0,2.35,92.71043142857143
1318,Wall Street: Money Never Sleeps (2010),134748021.0,70000000.0,19011188.0,6.2,133,95577.0,2.39,92.49717285714286
58,The Shadow (1994),48055248.0,25000000.0,11700000.0,6.1,108,22400.0,1.85,92.220992
1077,Bee Movie (2007),287594577.0,150000000.0,38021044.0,6.1,91,134212.0,1.85,91.729718
1690,Step Up All In (2014),86165646.0,45000000.0,6575000.0,6.0,112,31340.0,1.85,91.47921333333333
76,The Quest (1996),57400547.0,30000000.0,7029120.0,5.6,95,23218.0,2.35,91.33515666666666
1446,Young Adult (2011),22939027.0,12000000.0,310263.0,6.2,94,77050.0,1.85,91.15855833333333
909,Memoirs of a Geisha (2005),162242962.0,85000000.0,682504.0,7.4,145,134437.0,2.39,90.87407294117648
1367,The Mechanic (2011),76347393.0,40000000.0,11422006.0,6.6,93,145770.0,2.35,90.8684825
413,Arthur (1981),13353000.0,7000000.0,2719534.0,6.9,97,24735.0,1.85,90.75714285714285
162,Batman & Robin (1997),238207122.0,125000000.0,42872606.0,3.7,125,225804.0,1.85,90.5656976
1647,Mr. Peabody & Sherman (2014),275698039.0,145000000.0,32207057.0,6.8,92,59498.0,1.85,90.13657862068966
167,Contact (1997),171120329.0,90000000.0,20584908.0,7.4,150,243402.0,2.39,90.13369888888889
1239,The Informant! (2009),41771168.0,22000000.0,10464314.0,6.4,108,61586.0,1.85,89.86894545454545
898,The Legend of Zorro (2005),142400065.0,75000000.0,16328506.0,5.9,129,89321.0,2.35,89.86675333333334
1353,The Green Hornet (2011),227817248.0,120000000.0,33526876.0,5.8,119,151403.0,2.35,89.84770666666667
1908,The Dark Tower (2017),113461527.0,60000000.0,19153698.0,5.6,95,119139.0,2.39,89.102545
314,Message in a Bottle (1999),118880016.0,63000000.0,18852976.0,6.2,126,34421.0,2.39,88.6984380952381
1099,Hellboy II: The Golden Army (2008),160388063.0,85000000.0,34539115.0,7.0,120,249409.0,1.85,88.69183882352941
1768,Black Mass (2015),99775678.0,53000000.0,22635037.0,6.9,123,161221.0,2.35,88.25599622641509
560,Black Hawk Down (2001),172989651.0,92000000.0,193021.0,7.7,144,351275.0,2.39,88.03222934782609
170,Cop Land (1997),18800000.0,10000000.0,13510482.0,6.9,105,82623.0,1.85,88.0
902,Syriana (2005),93974620.0,50000000.0,11737143.0,6.9,128,122975.0,2.35,87.94923999999999
964,Snakes on a Plane (2006),62022014.0,33000000.0,15206301.0,5.4,105,128639.0,2.39,87.94549696969696
1645,3 Days to Kill (2014),52597999.0,28000000.0,12242218.0,6.2,117,84237.0,2.35,87.84999642857143
180,Seven Years in Tibet (1997),131457682.0,70000000.0,10066508.0,7.1,136,119833.0,2.35,87.79668857142858
1754,The Longest Ride (2015),63802928.0,34000000.0,13019686.0,7.1,123,73227.0,2.35,87.6556705882353
1574,After Earth (2013),243843127.0,130000000.0,27520040.0,4.8,100,186531.0,2.35,87.57163615384616
42,Wolf (1994),131002597.0,70000000.0,17911366.0,6.2,125,50698.0,1.85,87.14656714285715
1873,Fist Fight (2017),41087017.0,22000000.0,12201873.0,5.6,91,37545.0,1.85,86.75916818181818
219,Godzilla (1998),242700000.0,130000000.0,55726951.0,5.4,139,176749.0,2.20,86.6923076923077
1557,Escape from Planet Earth (2013),74597643.0,40000000.0,15891055.0,5.9,89,23887.0,2.35,86.4941075
960,The Fast and the Furious: Tokyo Drift (2006),158468292.0,85000000.0,23973840.0,6.0,104,229459.0,2.39,86.43328470588236
821,The Polar Express (2004),307514317.0,165000000.0,40428.0,6.6,100,164577.0,1.78,86.37231333333332
473,Finding Forrester (2000),80049764.0,43000000.0,701207.0,7.3,136,80409.0,2.39,86.16224186046512
773,Man on Fire (2004),130293714.0,70000000.0,22751490.0,7.7,146,317595.0,2.35,86.13387714285714
812,Ladder 49 (2004),102332848.0,55000000.0,22088204.0,6.5,115,53766.0,1.85,86.05972363636364
1387,Something Borrowed (2011),65090821.0,35000000.0,13945368.0,5.9,112,55763.0,1.85,85.97377428571428
1034,Vacancy (2007),35300645.0,19000000.0,7603376.0,6.2,85,91610.0,2.35,85.79286842105263
1766,Star Trek Beyond (2016),343471816.0,185000000.0,59253211.0,7.1,122,218352.0,2.35,85.66044108108109
1493,Savages (2012),82966152.0,45000000.0,16016910.0,6.5,131,118228.0,2.39,84.36922666666666
1057,Rush Hour 3 (2007),258022233.0,140000000.0,49100158.0,6.2,91,147230.0,2.35,84.30159499999999
1278,Hot Tub Time Machine (2010),65985447.0,36000000.0,14020502.0,6.4,101,157602.0,1.85,83.29290833333334
173,Conspiracy Theory (1997),136982834.0,75000000.0,19313566.0,6.7,135,90428.0,2.39,82.64377866666666
379,Any Given Sunday (1999),100230832.0,55000000.0,13584625.0,6.9,162,109089.0,2.39,82.23787636363636
1701,The Boxtrolls (2014),109285033.0,60000000.0,17275239.0,6.8,96,52531.0,1.66,82.14172166666667
1365,Rango (2011),245724603.0,135000000.0,38079323.0,7.2,107,225119.0,1.78,82.01822444444444
1819,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),245623848.0,135000000.0,165685.0,6.0,112,80695.0,2.35,81.94359111111112
1105,The Spiderwick Chronicles (2008),162839667.0,90000000.0,24740537.0,6.5,96,84717.0,2.35,80.93296333333333
501,A Knight's Tale (2001),117487473.0,65000000.0,16511391.0,6.9,132,162950.0,2.35,80.74995846153847
1834,The Magnificent Seven (2016),162526238.0,90000000.0,34703397.0,6.9,132,176514.0,2.39,80.58470888888888
425,Shanghai Noon (2000),99274467.0,55000000.0,19647065.0,6.6,110,115435.0,2.39,80.4990309090909
504,The Animal (2001),84772742.0,47000000.0,19610520.0,4.8,84,55304.0,1.85,80.36753617021276
1286,Marmaduke (2010),89895930.0,50000000.0,11599661.0,4.3,87,13762.0,2.35,79.79186
1475,The Five-Year Engagement (2012),53909751.0,30000000.0,10610060.0,6.2,124,90371.0,1.85,79.69917
852,Be Cool (2005),95226116.0,53000000.0,23450212.0,5.6,118,65922.0,2.35,79.67191698113207
312,Payback (1999),161626121.0,90000000.0,21221526.0,7.1,100,127757.0,2.39,79.58457888888888
349,Bowfinger (1999),98625775.0,55000000.0,18062550.0,6.4,97,64283.0,1.37,79.3195909090909
691,Hulk (2003),245284946.0,137000000.0,62128420.0,5.6,138,245279.0,1.85,79.04010656934307
1777,Secret in Their Eyes (2015),34854990.0,19500000.0,6652996.0,6.3,111,40174.0,2.35,78.74353846153846
1501,ParaNorman (2012),107139399.0,60000000.0,14087050.0,7.0,92,90356.0,2.35,78.565665
229,Small Soldiers (1998),71282547.0,40000000.0,14047592.0,6.2,108,88806.0,2.39,78.2063675
533,Rat Race (2001),85498534.0,48000000.0,11662094.0,6.4,112,105538.0,2.39,78.12194583333333
841,The Merchant of Venice (2004),32000000.0,18000000.0,69868.0,7.0,131,33909.0,2.35,77.77777777777779
888,Just Like Heaven (2005),102854431.0,58000000.0,16408718.0,6.7,95,96014.0,1.85,77.33522586206897
47,Demolition Man (1993),101000000.0,57000000.0,14200000.0,6.7,115,151319.0,2.35,77.19298245614034
507,Tootsie (1982),38974697.0,22000000.0,5540470.0,7.4,116,93088.0,2.39,77.15771363636364
655,Shanghai Knights (2003),88323487.0,50000000.0,19603630.0,6.2,114,97064.0,2.39,76.646974
1429,The Three Musketeers (2011),132274484.0,75000000.0,8674452.0,5.7,110,100418.0,2.35,76.36597866666666
10,From Dusk Till Dawn (1996),33500000.0,19000000.0,10240805.0,7.2,108,274681.0,1.85,76.31578947368422
1587,RED 2 (2013),148075565.0,84000000.0,18048422.0,6.6,116,153974.0,2.39,76.28043452380953
1814,Alice Through the Looking Glass (2016),299455833.0,170000000.0,28112000.0,6.2,113,85953.0,1.85,76.15049
283,I Still Know What You Did Last Summer (1998),44000000.0,25000000.0,16520038.0,4.7,100,66032.0,2.35,76.0
1128,The Incredible Hulk (2008),263427551.0,150000000.0,55414050.0,6.7,112,417565.0,2.39,75.61836733333334
744,Big Fish (2003),122919055.0,70000000.0,207377.0,8.0,125,400732.0,1.37,75.59865
1546,Gangster Squad (2013),105200903.0,60000000.0,17070347.0,6.7,113,200800.0,2.39,75.33483833333334
495,Along Came a Spider (2001),105178561.0,60000000.0,16712407.0,6.4,104,72298.0,2.35,75.29760166666667
1319,Legend of the Guardians: The Owls of Ga'Hoole (2010),140073390.0,80000000.0,16112211.0,6.9,97,75660.0,2.35,75.0917375
1135,Space Chimps (2008),64762724.0,37000000.0,7181374.0,4.5,81,10387.0,2.35,75.03438918918918
289,The Money Pit (1986),17500000.0,10000000.0,5344555.0,6.4,91,48617.0,1.85,75.0
1000,Eragon (2006),174400164.0,100000000.0,23239907.0,5.1,104,119357.0,2.35,74.400164
1525,Here Comes the Boom (2012),73239258.0,42000000.0,11816596.0,6.4,105,83451.0,1.85,74.37918571428571
936,The Shaggy Dog (2006),87134280.0,50000000.0,16310058.0,4.4,98,17675.0,1.78,74.26856
621,The Tuxedo (2002),104391623.0,60000000.0,15051028.0,5.4,98,76190.0,1.85,73.98603833333334
127,The Mirror Has Two Faces (1996),73052428.0,42000000.0,12210868.0,6.6,126,14548.0,1.85,73.93435238095239
419,The Virgin Suicides (1999),10409377.0,6000000.0,235122.0,7.2,97,138462.0,1.66,73.48961666666666
1232,G.I. Joe: The Rise of Cobra (2009),302469017.0,175000000.0,54713046.0,5.8,118,194704.0,2.35,72.83943828571428
1205,Crank: High Voltage (2009),34560577.0,20000000.0,6963565.0,6.2,96,135981.0,1.85,72.80288499999999
5,Clueless (1995),20700000.0,12000000.0,10612443.0,6.8,97,166410.0,1.85,72.5
567,The Mothman Prophecies (2002),55157539.0,32000000.0,11208851.0,6.4,119,73051.0,2.35,72.367309375
1322,Secretariat (2010),60251371.0,35000000.0,12694770.0,7.2,123,25392.0,2.35,72.14677428571429
613,Blue Crush (2002),51599647.0,30000000.0,14169455.0,5.6,104,29158.0,1.85,71.99882333333333
830,,15428181.0,9000000.0,1020958.0,6.8,107,9796.0,1.85,71.42423333333333
999,Blood Diamond (2006),171407179.0,100000000.0,8648324.0,8.0,143,478693.0,2.35,71.407179
1664,Blue Ruin (2013),719241.0,420000.0,32608.0,7.1,90,62439.0,2.35,71.24785714285714
768,The Prince and Me (2004),37666766.0,22000000.0,9406378.0,5.9,111,36442.0,1.85,71.21257272727273
213,U.S. Marshals (1998),102367405.0,60000000.0,16863988.0,6.5,131,92185.0,1.85,70.61234166666667
697,Seabiscuit (2003),148336445.0,87000000.0,20854735.0,7.3,140,64555.0,2.39,70.50166091954023
1307,The Other Guys (2010),170432927.0,100000000.0,35543162.0,6.6,107,231961.0,2.35,70.432927
214,Lost in Space (1998),136159423.0,80000000.0,20154919.0,5.2,130,67993.0,2.39,70.19927875
1824,Mike and Dave Need Wedding Dates (2016),56148540.0,33000000.0,16628170.0,6.0,98,78700.0,2.39,70.14709090909092
1505,Piranha 3DD (2012),8493728.0,5000000.0,182237.0,3.7,83,38511.0,1.85,69.87456
433,The Kid (2000),110317580.0,65000000.0,12687726.0,6.1,104,39071.0,1.85,69.71935384615384
1390,The Tree of Life (2011),54303319.0,32000000.0,493788.0,6.8,139,161772.0,1.85,69.69787187499999
792,King Arthur (2004),203567857.0,120000000.0,15193907.0,6.3,126,155580.0,2.39,69.63988083333334
471,The Emperor's New Groove (2000),169327687.0,100000000.0,9812302.0,7.3,78,169785.0,1.85,69.327687
1706,The Judge (2014),84419388.0,50000000.0,46590889.0,7.4,141,169181.0,2.35,68.838776
1488,Abraham Lincoln: Vampire Hunter (2012),116471580.0,69000000.0,16306974.0,5.9,105,145852.0,2.35,68.79939130434782
96,Tin Cup (1996),75900000.0,45000000.0,10128834.0,6.4,135,44455.0,2.35,68.66666666666667
1779,Joy (2015),101134059.0,60000000.0,17015168.0,6.6,124,122730.0,1.85,68.556765
1145,Death Race (2008),75677515.0,45000000.0,12621090.0,6.4,105,192406.0,2.35,68.17225555555557
865,The Sisterhood of the Traveling Pants (2005),42013878.0,25000000.0,9833340.0,6.5,119,52221.0,2.35,68.055512
13,Up Close & Personal (1996),100688705.0,60000000.0,187067.0,6.2,124,13067.0,1.85,67.81450833333334
1335,Unstoppable (2010),167805466.0,100000000.0,22688457.0,6.8,98,178337.0,2.35,67.80546600000001
974,Accepted (2006),38505009.0,23000000.0,10023835.0,6.4,93,119139.0,2.35,67.41308260869565
1409,Winnie the Pooh (2011),50145607.0,30000000.0,7857076.0,7.2,63,20559.0,1.85,67.15202333333333
545,Donnie Darko (2001),7510877.0,4500000.0,24728.0,8.0,113,716774.0,2.35,66.90837777777779
281,The Siege (1998),116672912.0,70000000.0,13931285.0,6.4,116,66401.0,2.35,66.67558857142856
762,Dawn of the Dead (2004),43335424.0,26000000.0,26722575.0,7.3,101,226661.0,2.35,66.67470769230769
1256,Brothers (2009),43318349.0,26000000.0,9527848.0,7.1,105,106870.0,2.35,66.60903461538462
1905,Kidnap (2017),34836080.0,21000000.0,10016323.0,5.9,95,31303.0,2.39,65.88609523809524
925,Firewall (2006),82751189.0,50000000.0,13635463.0,5.8,105,54753.0,2.35,65.50237800000001
144,Evita (1996),91000000.0,55000000.0,8381055.0,6.3,135,32932.0,2.39,65.45454545454545
492,Heartbreakers (2001),57756408.0,35000000.0,11801323.0,6.2,123,49977.0,2.35,65.01830857142858
1828,Nerve (2016),33003464.0,20000000.0,9445456.0,6.5,96,108985.0,2.35,65.01732
871,Dark Water (2005),49483352.0,30000000.0,9939251.0,5.6,105,58363.0,2.35,64.94450666666667
696,Lara Croft Tomb Raider: The Cradle of Life (2003),156505388.0,95000000.0,21783641.0,5.5,117,126031.0,2.39,64.74251368421052
1154,Body of Lies (2008),115097286.0,70000000.0,12884416.0,7.1,128,205796.0,2.39,64.4246942857143
486,Sweet November (2001),65754228.0,40000000.0,11015226.0,6.7,119,82764.0,1.85,64.38557
453,Requiem for a Dream (2000),7390108.0,4500000.0,64770.0,8.3,102,730223.0,1.37,64.22462222222222
1760,Entourage (2015),49263404.0,30000000.0,10283250.0,6.6,104,73693.0,2.35,64.21134666666667
1479,Dark Shadows (2012),245527149.0,150000000.0,29685274.0,6.2,113,238194.0,1.85,63.684766
1230,Race to Witch Mountain (2009),106387141.0,65000000.0,24402214.0,5.7,98,53266.0,2.39,63.67252461538462
275,Antz (1998),171757863.0,105000000.0,17195160.0,6.5,83,142349.0,1.85,63.57891714285714
1764,The Last Witch Hunter (2015),146936910.0,90000000.0,10812861.0,6.0,106,90617.0,2.35,63.26323333333333
1513,Trouble with the Curve (2012),48963137.0,30000000.0,12162040.0,6.8,111,57943.0,2.39,63.21045666666667
427,Predator 2 (1990),57120318.0,35000000.0,8784943.0,6.3,108,140105.0,1.37,63.20090857142857
1762,Allegiant (2016),179246868.0,110000000.0,29027348.0,5.7,120,101843.0,2.35,62.95169818181818
1351,Burlesque (2010),89519773.0,55000000.0,11947744.0,6.4,119,74698.0,2.39,62.76322363636364
1060,War (2007),40686409.0,25000000.0,9820089.0,6.2,103,82944.0,2.35,62.745636000000005
614,One Hour Photo (2002),19500000.0,12000000.0,321515.0,6.8,96,110786.0,1.85,62.5
339,Lake Placid (1999),56870414.0,35000000.0,10974145.0,5.7,82,52518.0,2.39,62.486897142857146
22,Judge Dredd (1995),113493481.0,70000000.0,12291536.0,5.6,96,106754.0,2.39,62.13354428571428
226,Out of Sight (1998),77745568.0,48000000.0,12020435.0,7.0,123,82013.0,1.85,61.96993333333334
977,The Covenant (2006),32347239.0,20000000.0,8852485.0,5.3,97,45475.0,2.35,61.736195
53,Last Action Hero (1993),137298489.0,85000000.0,15338241.0,6.4,130,130937.0,2.20,61.527634117647054
1237,9 (2009),48428063.0,30000000.0,10740446.0,7.1,79,129013.0,1.85,61.426876666666665
185,The Devil's Advocate (1997),92000000.0,57000000.0,12170536.0,7.5,144,313648.0,2.35,61.40350877192983
1571,The Internship (2013),93492844.0,58000000.0,17325307.0,6.3,119,184149.0,2.35,61.194558620689655
1293,The A-Team (2010),177238796.0,110000000.0,25669455.0,6.7,117,240366.0,2.35,61.12617818181818
826,Christmas with the Kranks (2004),96572480.0,60000000.0,21570867.0,5.4,99,40433.0,2.39,60.95413333333334
538,Joy Ride (2001),37000000.0,23000000.0,7347259.0,6.6,97,61962.0,2.35,60.86956521739131
1653,Muppets Most Wanted (2014),80383113.0,50000000.0,17005126.0,6.4,107,30169.0,1.85,60.766226
749,Paycheck (2003),96269812.0,60000000.0,13462374.0,6.3,119,100057.0,2.39,60.44968666666667
908,"Yours, Mine & Ours (2005)",72028752.0,45000000.0,17461108.0,5.5,88,25784.0,1.33,60.063893333333326
1324,You Again (2010),32005248.0,20000000.0,8407513.0,5.8,105,47949.0,2.35,60.026239999999994
165,Face/Off (1997),128000000.0,80000000.0,23387530.0,7.3,138,337110.0,2.39,60.0
491,Exit Wounds (2001),79958599.0,50000000.0,18485586.0,5.6,101,31185.0,2.35,59.917198000000006
224,The X Files (1998),105300000.0,66000000.0,30138758.0,7.0,121,98064.0,2.39,59.54545454545455
1820,Ghostbusters (2016),229147509.0,144000000.0,46018755.0,5.2,116,195858.0,1.43,59.13021458333333
268,Hero (1992),66807345.0,42000000.0,5210875.0,6.5,119,20382.0,1.85,59.065107142857144
150,The Saint (1997),108060970.0,68000000.0,16278873.0,6.2,116,60081.0,2.35,58.91319117647059
1101,Fool's Gold (2008),111231041.0,70000000.0,21589295.0,5.7,112,70669.0,2.40,58.90148714285714
1498,Total Recall (2012),198467168.0,125000000.0,25577758.0,6.3,118,234011.0,2.35,58.7737344
962,Little Man (2006),101595121.0,64000000.0,21613176.0,4.4,98,48315.0,1.85,58.7423765625
1093,Charlie Wilson's War (2007),119000410.0,75000000.0,15952430.0,7.0,102,105807.0,1.85,58.667213333333336
557,Kate & Leopold (2001),76019048.0,48000000.0,2562448.0,6.4,118,76457.0,1.85,58.373016666666665
1564,The Host (2013),63327201.0,40000000.0,10600112.0,5.9,125,108071.0,2.35,58.3180025
155,Anaconda (1997),71000000.0,45000000.0,16620887.0,4.8,89,91192.0,2.39,57.77777777777777
88,Daylight (1996),126189000.0,80000000.0,10014795.0,5.9,114,63525.0,1.85,57.73625
331,The General's Daughter (1999),149705852.0,95000000.0,22332053.0,6.3,116,50890.0,2.39,57.58510736842105
496,Blow (2001),83282296.0,53000000.0,12443461.0,7.6,124,231635.0,2.35,57.13640754716981
1029,The Reaping (2007),62771059.0,40000000.0,10025203.0,5.6,99,41275.0,2.35,56.9276475
391,Stop! Or My Mom Will Shoot (1992),70611210.0,45000000.0,7058590.0,4.3,87,37102.0,1.85,56.9138
1025,Shooter (2007),95696996.0,61000000.0,14523571.0,7.2,124,300066.0,2.35,56.88032131147541
494,The Tailor of Panama (2001),28008462.0,18000000.0,1837068.0,6.1,109,27103.0,2.35,55.60256666666666
987,Shortbus (2006),3108568.0,2000000.0,107907.0,6.4,101,31130.0,1.78,55.428399999999996
215,Mercury Rising (1998),93107289.0,60000000.0,10104715.0,6.1,111,64831.0,2.39,55.178815
508,Atlantis: The Lost Empire (2001),186053000.0,120000000.0,329011.0,6.9,95,97610.0,1.66,55.04416666666667
806,Anacondas: The Hunt for the Blood Orchid (2004),38753975.0,25000000.0,12812287.0,4.7,97,27580.0,2.35,55.015899999999995
